 3000     2.795046     3.428920
 3010     2.771453     3.428449
 3020     2.763342     3.427687
 3030     2.633537     3.426881
 3040     2.727474     3.426101
 3050     2.761701     3.425304
 3060     2.947988     3.424372
 3070     2.992815     3.423497
 3080     3.126850     3.422772
 3090     3.312105     3.422157
 3100     3.290013     3.421375
 3110     3.439998     3.420485
 3120     3.400748     3.419702
 3130     3.495295     3.418838
 3140     3.483737     3.417948
 3150     3.497502     3.417039
 3160     3.556539     3.416163
 3170     3.538871     3.415418
 3180     3.556202     3.414733
 3190     3.605954     3.414031
 3200     3.922885     3.413342
 3210     3.943771     3.412743
 3220     3.849181     3.411971
 3230     3.864065     3.411333
 3240     3.903162     3.410656
 3250     3.796939     3.409939
 3260     3.746241     3.409147
 3270     3.847256     3.408589
 3280     3.788197     3.408092
 3290     3.778227     3.407641
 3300     3.863674     3.407027
 3310     3.778467     3.406593
 3320     3.875840     3.406137
 3330     4.007842     3.405638
 3340     3.963374     3.404887
 3350     3.975866     3.404214
 3360     3.883222     3.403458
 3370     3.996817     3.402853
 3380     3.913274     3.402277
 3390     3.697087     3.401547
 3400     3.817498     3.400929
 3410     3.926951     3.400345
 3420     3.910153     3.399603
 3430     3.882798     3.398917
 3440     3.705882     3.398094
 3450     3.668623     3.397065
 3460     3.599507     3.395845
 3470     3.641115     3.394684
 3480     3.685127     3.393534
 3490     3.627405     3.392274
 3500     3.761853     3.391051
 3510     3.653706     3.389866
 3520     3.743164     3.388493
 3530     3.589004     3.387240
 3540     3.696880     3.385952
 3550     3.558789     3.384370
 3560     3.614804     3.383018
 3570     3.712112     3.381941
 3580     3.659816     3.380893
 3590     3.780326     3.379717
 3600     3.899966     3.378313
 3610     4.011810     3.376968
 3620     3.900074     3.375714
 3630     4.021508     3.374333
 3640     3.926929     3.373225
 3650     3.736456     3.372253
 3660     3.657174     3.371271
 3670     3.805137     3.370156
 3680     3.764441     3.369146
 3690     3.723844     3.368265
 3700     3.758026     3.367047
 3710     3.609150     3.365964
 3720     3.690280     3.364802
 3730     3.686519     3.363564
 3740     3.753058     3.362253
 3750     3.804941     3.360953
 3760     3.764017     3.359704
 3770     3.702544     3.358337
 3780     3.537077     3.357024
 3790     3.661262     3.355678
 3800     3.814226     3.354218
 3810     3.710655     3.353022
 3820     3.750905     3.351950
 3830     3.674668     3.350785
 3840     3.789980     3.349663
 3850     3.844299     3.348423
 3860     3.920221     3.347219
 3870     4.018421     3.346006
 3880     3.918394     3.344935
 3890     3.918003     3.343856
 3900     3.962384     3.342613
 3910     3.809703     3.341240
 3920     3.934551     3.339884
 3930     4.045732     3.338603
 3940     3.955132     3.337358
 3950     4.023618     3.335906
 3960     3.871676     3.334574
 3970     3.677255     3.333239
 3980     3.664448     3.332005
 3990     3.733803     3.330763
 4000     3.797645     3.329361
 4010     3.757091     3.327841
 4020     3.818684     3.326642
 4030     3.792014     3.325268
 4040     3.843049     3.323767
 4050     3.844234     3.322435
 4060     3.814715     3.321086
 4070     3.899020     3.319840
 4080     3.842157     3.318540
 4090     3.698217     3.317191
 4100     3.542818     3.315898
 4110     3.549178     3.314646
 4120     3.641985     3.313122
 4130     3.445945     3.311749
 4140     3.490793     3.310461
 4150     3.498143     3.309184
 4160     3.450794     3.307931
 4170     3.495588     3.306642
 4180     3.369925     3.305219
 4190     3.366881     3.303859
 4200     3.216907     3.302661
 4210     3.092918     3.301423
 4220     2.980671     3.300560
 4230     2.954871     3.299555
 4240     2.938551     3.298938
 4250     2.828435     3.298497
 4260     3.129906     3.298188
 4270     2.915415     3.297772
 4280     2.952729     3.297386
 4290     2.918122     3.297022
 4300     2.922460     3.296640
 4310     2.946575     3.296014
 4320     3.000665     3.295526
 4330     2.890702     3.294923
 4340     2.869870     3.294343
 4350     2.937747     3.293480
 4360     2.945999     3.292659
 4370     2.823206     3.291823
 4380     3.004623     3.290889
 4390     3.121697     3.290075
 4400     3.034815     3.289370
 4410     2.850169     3.288560
 4420     3.014712     3.287767
 4430     2.981747     3.286945
 4440     3.118631     3.286347
 4450     3.067204     3.285816
 4460     3.112586     3.285513
 4470     3.128612     3.285069
 4480     3.104432     3.284675
 4490     3.169568     3.284182
 4500     3.077718     3.283607
 4510     3.294949     3.283053
 4520     3.318161     3.282653
 4530     3.296069     3.282151
 4540     3.115424     3.281542
 4550     3.118468     3.281030
 4560     3.080947     3.280492
 4570     3.063008     3.279722
 4580     3.054984     3.279020
 4590     3.001970     3.278398
 4600     2.909424     3.277882
 4610     2.849963     3.277266
 4620     2.846331     3.276685
 4630     2.771301     3.276157
 4640     2.937279     3.275326
 4650     2.961220     3.274363
 4660     2.887255     3.273335
 4670     2.825337     3.272363
 4680     2.839036     3.271552
 4690     3.008776     3.270646
 4700     3.000393     3.269760
 4710     3.024508     3.268979
 4720     3.085263     3.268181
 4730     3.048667     3.267384
 4740     2.892474     3.266636
 4750     2.787512     3.265979
 4760     2.805701     3.265474
 4770     2.848441     3.264967
 4780     2.882058     3.264432
 4790     2.795111     3.264014
 4800     2.871338     3.263598
 4810     3.036870     3.263121
 4820     2.913273     3.262528
 4830     2.838058     3.261991
 4840     2.781760     3.261600
 4850     2.829273     3.261306
 4860     2.826391     3.260967
 4870     2.665175     3.260720
 4880     2.682278     3.260416
 4890     2.780847     3.260130
 4900     2.916469     3.259983
 4910     2.983139     3.259679
 4920     2.959665     3.259442
 4930     2.929745     3.259197
 4940     3.008733     3.259015
 4950     3.062323     3.258883
 4960     3.204697     3.258748
 4970     3.261223     3.258765
 4980     3.400726     3.258794
 4990     3.319683     3.258697
 5000     3.233596     3.258734
 5010     3.416807     3.258670
 5020     3.349931     3.258545
 5030     3.375209     3.258548
 5040     3.266441     3.258683
 5050     3.259603     3.258706
 5060     3.293709     3.258846
 5070     3.073391     3.258995
 5080     3.117718     3.259108
 5090     3.035316     3.259272
 5100     3.140169     3.259343
 5110     3.103051     3.259412
 5120     2.913806     3.259674
 5130     3.033359     3.259910
 5140     3.082426     3.260193
 5150     3.033130     3.260402
 5160     3.102388     3.260596
 5170     3.067520     3.260831
 5180     3.239315     3.261153
 5190     3.270312     3.261420
 5200     3.247904     3.261571
 5210     3.315965     3.261864
 5220     3.444194     3.261813
 5230     3.332111     3.261855
 5240     3.290208     3.261636
 5250     3.263169     3.261413
 5260     3.140756     3.261175
 5270     3.276672     3.260774
 5280     3.249285     3.260403
 5290     3.227420     3.260051
 5300     3.070542     3.259809
 5310     3.057430     3.259651
 5320     2.892594     3.259380
 5330     2.814334     3.259207
 5340     2.825282     3.259122
 5350     2.862151     3.259220
 5360     2.991772     3.259325
 5370     2.978920     3.259436
 5380     2.993696     3.259750
 5390     2.971331     3.260159
 5400     3.183789     3.260521
 5410     3.262440     3.260907
 5420     3.247045     3.261448
 5430     3.316324     3.261858
 5440     3.276292     3.262164
 5450     3.353181     3.262479
 5460     3.351724     3.262715
 5470     3.435583     3.263019
 5480     3.498926     3.263335
 5490     3.327088     3.263758
 5500     3.394899     3.264213
 5510     3.188856     3.264641
 5520     3.053266     3.264965
 5530     3.222169     3.265223
 5540     3.300809     3.265508
 5550     3.359422     3.265775
 5560     3.466418     3.265995
 5570     3.330567     3.266290
 5580     3.343907     3.266569
 5590     3.261277     3.266849
 5600     3.408739     3.267235
 5610     3.401194     3.267706
 5620     3.419133     3.268104
 5630     3.344581     3.268560
 5640     3.227040     3.269137
 5650     3.164436     3.269842
 5660     3.233520     3.270629
 5670     3.236586     3.271410
 5680     3.192672     3.272028
 5690     3.258668     3.272612
 5700     3.065291     3.273405
 5710     3.239510     3.274178
 5720     3.142931     3.274953
 5730     3.167165     3.275834
 5740     3.358226     3.276659
 5750     3.291241     3.277514
 5760     3.146160     3.278274
 5770     3.204382     3.278981
 5780     3.236379     3.279671
 5790     3.285348     3.280284
 5800     3.217320     3.281053
 5810     3.107247     3.281646
 5820     3.231573     3.282434
 5830     3.449098     3.283140
 5840     3.281913     3.283878
 5850     3.396986     3.284596
 5860     3.497339     3.285259
 5870     3.543622     3.285946
 5880     3.549950     3.286700
 5890     3.507744     3.287466
 5900     3.461003     3.288180
 5910     3.392387     3.289035
 5920     3.496121     3.289921
 5930     3.336579     3.290879
 5940     3.395258     3.291911
 5950     3.441172     3.292950
 5960     3.433637     3.294016
 5970     3.486716     3.295036
 5980     3.287773     3.296060
 5990     3.318455     3.297107
 6000     3.368555     3.298106
 6010     3.171188     3.297788
 6020     3.207274     3.297703
 6030     3.127340     3.297688
 6040     3.155695     3.297602
 6050     3.085796     3.297582
 6060     2.994522     3.297612
 6070     3.089101     3.297611
 6080     3.021714     3.297656
 6090     3.123610     3.297688
 6100     2.989369     3.298054
 6110     2.923254     3.298666
 6120     2.918731     3.299114
 6130     3.034642     3.299561
 6140     2.895486     3.299777
 6150     3.062812     3.300003
 6160     2.851126     3.300136
 6170     2.877231     3.300282
 6180     2.759972     3.300391
 6190     2.688942     3.300527
 6200     2.671557     3.300775
 6210     2.716036     3.300907
 6220     2.734759     3.301119
 6230     2.864108     3.301295
 6240     2.912131     3.301590
 6250     3.107128     3.301732
 6260     3.217059     3.302110
 6270     3.174461     3.302427
 6280     3.252927     3.302543
 6290     3.176624     3.302767
 6300     3.233574     3.302975
 6310     3.142909     3.303175
 6320     3.209122     3.303412
 6330     3.305745     3.303615
 6340     3.402336     3.303860
 6350     3.476801     3.304143
 6360     3.486597     3.304460
 6370     3.495903     3.304713
 6380     3.422906     3.304843
 6390     3.588091     3.304846
 6400     3.455165     3.304957
 6410     3.555702     3.304889
 6420     3.627851     3.304929
 6430     3.585851     3.305123
 6440     3.696108     3.305130
 6450     3.696891     3.305003
 6460     3.688128     3.304713
 6470     3.506852     3.304511
 6480     3.406717     3.304237
 6490     3.550646     3.303889
 6500     3.575131     3.303529
 6510     3.610857     3.303205
 6520     3.666861     3.302862
 6530     3.507928     3.302684
 6540     3.404129     3.302449
 6550     3.385788     3.302024
 6560     3.373426     3.301492
 6570     3.414882     3.300945
 6580     3.442868     3.300247
 6590     3.522258     3.299499
 6600     3.491652     3.298698
 6610     3.426277     3.297806
 6620     3.460046     3.297015
 6630     3.777238     3.296352
 6640     3.682126     3.295357
 6650     3.756037     3.294504
 6660     3.692292     3.293473
 6670     3.814628     3.292496
 6680     3.881222     3.291470
 6690     3.739228     3.290701
 6700     3.939095     3.289805
 6710     3.831850     3.288971
 6720     3.947826     3.288387
 6730     4.017964     3.287871
 6740     3.971615     3.287355
 6750     3.967146     3.286855
 6760     4.181876     3.286226
 6770     4.055071     3.285696
 6780     4.034827     3.285214
 6790     4.046200     3.284702
 6800     4.059855     3.284028
 6810     4.092864     3.283469
 6820     4.112456     3.282987
 6830     3.898672     3.282554
 6840     3.842342     3.282160
 6850     3.844223     3.281799
 6860     3.783087     3.281521
 6870     3.831915     3.281148
 6880     3.615522     3.280724
 6890     3.662545     3.280304
 6900     3.571597     3.280181
 6910     3.569542     3.280040
 6920     3.474148     3.279931
 6930     3.605182     3.279924
 6940     3.508026     3.279784
 6950     3.483944     3.279622
 6960     3.466091     3.279672
 6970     3.355388     3.279647
 6980     3.435888     3.279458
 6990     3.578088     3.279187
 7000     3.411903     3.278927
 7010     3.560551     3.278461
 7020     3.610053     3.278031
 7030     3.655945     3.277596
 7040     3.673015     3.277091
 7050     3.698043     3.276555
 7060     3.803245     3.275985
 7070     3.864478     3.275489
 7080     3.852899     3.275047
 7090     3.788545     3.274851
 7100     3.938552     3.274531
 7110     3.962536     3.273900
 7120     4.027836     3.273400
 7130     3.904021     3.272926
 7140     4.030902     3.272553
 7150     3.966103     3.272504
 7160     4.045330     3.272483
 7170     3.871763     3.272326
 7180     3.945075     3.272172
 7190     3.949446     3.271959
 7200     3.925635     3.271773
 7210     3.795819     3.271767
 7220     3.792698     3.271660
 7230     3.715950     3.271446
 7240     3.563813     3.271238
 7250     3.306626     3.271299
 7260     3.127535     3.271034
 7270     3.042915     3.270975
 7280     2.997936     3.271060
 7290     3.045046     3.270934
 7300     3.216200     3.270571
 7310     3.386951     3.270189
 7320     3.352116     3.269859
 7330     3.439215     3.269658
 7340     3.470886     3.269351
 7350     3.301766     3.268936
 7360     3.362097     3.268557
 7370     3.249263     3.268358
 7380     3.259972     3.268117
 7390     3.139865     3.268119
 7400     3.044144     3.267980
 7410     2.985096     3.267992
 7420     2.939791     3.267908
 7430     2.935811     3.267872
 7440     2.850887     3.268087
 7450     2.853235     3.268479
 7460     2.922634     3.268942
 7470     2.992837     3.269311
 7480     2.999882     3.269890
 7490     3.117272     3.270621
 7500     3.138462     3.271377
 7510     3.164708     3.272152
 7520     3.325478     3.272948
 7530     3.356367     3.273627
 7540     3.493425     3.274218
 7550     3.600768     3.275076
 7560     3.364663     3.275995
 7570     3.319868     3.276881
 7580     3.236499     3.277925
 7590     3.284435     3.278907
 7600     3.287577     3.279964
 7610     3.358846     3.281133
 7620     3.319336     3.282322
 7630     3.172471     3.283534
 7640     3.280456     3.285104
 7650     3.288175     3.286480
 7660     3.313606     3.287669
 7670     3.305778     3.288746
 7680     3.201022     3.289990
 7690     3.274367     3.290977
 7700     3.467135     3.292178
 7710     3.422025     3.293176
 7720     3.455328     3.293847
 7730     3.407293     3.294539
 7740     3.456241     3.295147
 7750     3.443455     3.295775
 7760     3.280445     3.296323
 7770     3.413632     3.296888
 7780     3.325870     3.297417
 7790     3.278205     3.297704
 7800     3.246795     3.298175
 7810     3.135266     3.298652
 7820     3.015843     3.298933
 7830     3.185192     3.299063
 7840     3.134200     3.298974
 7850     3.052331     3.298789
 7860     3.050515     3.298600
 7870     2.997643     3.298528
 7880     3.136831     3.298540
 7890     3.060116     3.298403
 7900     3.121284     3.298192
 7910     3.332067     3.298039
 7920     3.297460     3.297897
 7930     3.196412     3.297795
 7940     3.101735     3.297754
 7950     3.090200     3.297626
 7960     2.977714     3.297407
 7970     2.990141     3.297130
 7980     2.922634     3.296792
 7990     2.804581     3.296705
 8000     2.961699     3.296802
 8010     3.097875     3.297114
 8020     2.892724     3.297433
 8030     2.860694     3.297874
 8040     2.877046     3.298417
 8050     2.863075     3.299005
 8060     2.766104     3.299438
 8070     2.804864     3.299770
 8080     2.909533     3.300130
 8090     2.986520     3.300270
 8100     2.865826     3.300192
 8110     2.787816     3.300270
 8120     2.862412     3.299956
 8130     2.802592     3.299582
 8140     2.782804     3.299083
 8150     2.766952     3.298548
 8160     2.788762     3.298141
 8170     2.881177     3.297633
 8180     2.922862     3.297128
 8190     2.909587     3.296620
 8200     2.917100     3.296075
 8210     2.981171     3.295336
 8220     2.854138     3.294530
 8230     2.950500     3.293834
 8240     2.920459     3.293089
 8250     2.889658     3.292264
 8260     2.834741     3.291513
 8270     3.002514     3.290827
 8280     3.046188     3.289938
 8290     3.079001     3.289203
 8300     2.958861     3.288375
 8310     3.089167     3.287603
 8320     3.072260     3.286859
 8330     3.040023     3.285867
 8340     2.853518     3.284789
 8350     2.909902     3.283806
 8360     2.846679     3.282826
 8370     2.957328     3.281864
 8380     2.977442     3.280860
 8390     2.861651     3.279934
 8400     2.943759     3.279087
 8410     2.967581     3.278316
 8420     2.848712     3.277371
 8430     2.889756     3.276438
 8440     2.785283     3.275644
 8450     2.631025     3.275053
 8460     2.485639     3.274514
 8470     2.527400     3.274105
 8480     2.533315     3.273400
 8490     2.448162     3.272619
 8500     2.474071     3.271865
 8510     2.499643     3.270944
 8520     2.355964     3.270215
 8530     2.443857     3.269432
 8540     2.415077     3.268933
 8550     2.189823     3.268342
 8560     2.361031     3.267876
 8570     2.566715     3.267272
 8580     2.586209     3.266558
 8590     2.487422     3.265913
 8600     2.310789     3.265099
 8610     2.353790     3.264270
 8620     2.419796     3.263288
 8630     2.320901     3.262202
 8640     2.526346     3.261015
 8650     2.629286     3.259980
 8660     2.618739     3.259211
 8670     2.514766     3.258489
 8680     2.593591     3.257564
 8690     2.691117     3.256677
 8700     2.429320     3.255748
 8710     2.530249     3.255217
 8720     2.468472     3.254928
 8730     2.406227     3.254464
 8740     2.347810     3.253993
 8750     2.352887     3.253588
 8760     2.390614     3.253088
 8770     2.296242     3.252647
 8780     2.335611     3.252362
 8790     2.307321     3.252196
 8800     2.215188     3.251923
 8810     2.418991     3.251624
 8820     2.513418     3.251567
 8830     2.438453     3.251543
 8840     2.470505     3.251822
 8850     2.374512     3.252094
 8860     2.401356     3.252315
 8870     2.390973     3.252473
 8880     2.501339     3.252497
 8890     2.492184     3.252530
 8900     2.361139     3.252649
 8910     2.254611     3.252632
 8920     2.265930     3.252801
 8930     2.323118     3.252813
 8940     2.348549     3.252590
 8950     2.181679     3.252582
 8960     2.274301     3.252577
 8970     2.269344     3.252749
 8980     2.347560     3.253234
 8990     2.338329     3.253685
 9000     2.207958     3.253886
 9010     2.110171     3.253953
 9020     2.364553     3.254069
 9030     2.222179     3.254304
 9040     2.117260     3.254582
 9050     2.249686     3.254855
 9060     2.234302     3.255164
 9070     2.314214     3.255459
 9080     2.268332     3.255696
 9090     2.225386     3.255918
 9100     2.268767     3.256319
 9110     2.299025     3.256875
 9120     2.075728     3.257678
 9130     2.195748     3.258381
 9140     2.262048     3.259254
 9150     2.268224     3.260007
 9160     2.285435     3.260797
 9170     2.253448     3.261765
 9180     2.141082     3.262590
 9190     2.190269     3.263621
 9200     2.320172     3.264632
 9210     2.285239     3.265676
 9220     2.590960     3.266924
 9230     2.472625     3.268301
 9240     2.790926     3.269592
 9250     2.934594     3.271044
 9260     3.042850     3.272625
 9270     2.953718     3.273971
 9280     2.977355     3.275680
 9290     2.995860     3.277417
 9300     2.979388     3.279312
 9310     2.775759     3.281134
 9320     2.889386     3.282876
 9330     2.792589     3.284726
 9340     2.810757     3.286584
 9350     2.572564     3.288540
 9360     2.606606     3.290362
 9370     2.592178     3.292314
 9380     2.508439     3.294338
 9390     2.606823     3.296171
 9400     2.697390     3.298112
 9410     2.607312     3.300052
 9420     2.619968     3.302257
 9430     2.594070     3.304172
 9440     2.781347     3.305934
 9450     2.836731     3.307409
 9460     3.029923     3.308869
 9470     2.908478     3.310133
 9480     2.950826     3.311578
 9490     2.865489     3.313058
 9500     2.795220     3.314490
 9510     2.811050     3.316024
 9520     2.941943     3.317185
 9530     2.854257     3.318399
 9540     2.761266     3.319455
 9550     2.843505     3.320487
 9560     2.819781     3.321408
 9570     2.619827     3.322579
 9580     2.676602     3.323709
 9590     2.743815     3.324902
 9600     2.834763     3.326200
 9610     2.746740     3.327579
 9620     2.775987     3.329168
 9630     2.820227     3.330682
 9640     2.557462     3.332174
 9650     2.441019     3.333395
 9660     2.383623     3.334714
 9670     2.429625     3.336072
 9680     2.567552     3.337468
 9690     2.483062     3.338842
 9700     2.498947     3.340073
 9710     2.588753     3.340970
 9720     2.572488     3.341742
 9730     2.571847     3.342340
 9740     2.612770     3.343013
 9750     2.690910     3.343628
 9760     2.822923     3.344460
 9770     2.819988     3.345166
 9780     2.795264     3.345740
 9790     2.896323     3.346512
 9800     2.897551     3.347113
 9810     2.842591     3.347674
 9820     2.740151     3.347947
 9830     2.787827     3.348373
 9840     2.916067     3.348742
 9850     3.000546     3.349108
 9860     2.960535     3.349559
 9870     3.041861     3.349999
 9880     2.990945     3.350650
 9890     3.005754     3.351233
 9900     3.129101     3.351588
 9910     2.988553     3.351878
 9920     3.048080     3.351958
 9930     3.040578     3.351947
 9940     3.096027     3.352112
 9950     3.140387     3.352242
 9960     3.138006     3.352247
 9970     3.273791     3.352164
 9980     3.285609     3.352035
 9990     3.170818     3.351705
10000     3.292133     3.351599
10010     3.201142     3.351662
10020     3.146127     3.351490
10030     3.260972     3.351139
10040     3.380971     3.350583
10050     3.278890     3.350092
10060     3.386244     3.349764
10070     3.394301     3.349299
10080     3.361086     3.349093
10090     3.408739     3.348870
10100     3.323891     3.348841
10110     3.321869     3.348783
10120     3.499296     3.348656
10130     3.474941     3.348783
10140     3.518899     3.348811
10150     3.451707     3.348800
10160     3.438747     3.348851
10170     3.475735     3.348722
10180     3.556887     3.348752
10190     3.506961     3.348515
10200     3.400041     3.348193
10210     3.532467     3.347982
10220     3.214254     3.347731
10230     3.300744     3.347295
10240     3.058930     3.347142
10250     3.055701     3.346767
10260     3.040850     3.346279
10270     2.889223     3.345849
10280     2.916143     3.345212
10290     2.932898     3.344523
10300     3.034522     3.343834
10310     3.112336     3.343231
10320     3.006656     3.342593
10330     3.097984     3.341967
10340     3.179712     3.341556
10350     3.350779     3.341108
10360     3.357759     3.340663
10370     3.363902     3.339963
10380     3.553560     3.339341
10390     3.644953     3.338616
10400     3.600714     3.337782
10410     3.623796     3.336804
10420     3.770943     3.335830
10430     3.648237     3.334947
10440     3.551233     3.334075
10450     3.560007     3.333221
10460     3.486651     3.332302
10470     3.550972     3.331533
10480     3.562682     3.330681
10490     3.664632     3.329735
10500     3.696586     3.328956
10510     3.671580     3.328111
10520     3.574141     3.327624
10530     3.511070     3.327125
10540     3.537110     3.326675
10550     3.521051     3.326267
10560     3.476061     3.325867
10570     3.548265     3.325259
10580     3.534294     3.324920
10590     3.535468     3.324538
10600     3.637582     3.324225
10610     3.719734     3.323762
10620     3.651672     3.323314
10630     3.707633     3.322957
10640     3.825631     3.322657
10650     3.949566     3.322572
10660     4.031478     3.322350
10670     4.026379     3.322150
10680     3.869621     3.322040
10690     3.839319     3.321891
10700     4.042601     3.321538
10710     4.024411     3.321377
10720     4.028597     3.321107
10730     4.132407     3.320976
10740     4.080600     3.320894
10750     4.111293     3.320652
10760     4.019421     3.320415
10770     3.970549     3.320371
10780     3.954110     3.320300
10790     3.880493     3.319970
10800     4.034142     3.319557
10810     3.863935     3.319178
10820     4.056431     3.318838
10830     3.976866     3.318501
10840     4.009744     3.317867
10850     3.991957     3.317396
10860     3.939280     3.316810
10870     3.963548     3.316161
10880     4.031620     3.315529
10890     4.044873     3.315011
10900     3.995262     3.314658
10910     4.137006     3.314503
10920     4.168829     3.314456
10930     4.241892     3.314521
10940     4.317423     3.314602
10950     4.327121     3.314650
10960     4.355770     3.314837
10970     4.311258     3.315005
10980     4.318836     3.315054
10990     4.342777     3.315457
11000     4.296830     3.315706
11010     4.366664     3.315942
11020     4.341179     3.316436
11030     4.422037     3.316966
11040     4.352562     3.317774
11050     4.307638     3.318547
11060     4.288426     3.319260
